Date,USD LIBOR3M 1y,,,Date,USD LIBOR3M 5y
01/03/2001,5.6835,,,01/03/2001,6.0871
01/04/2001,5.4851,,,01/04/2001,6.0712
01/05/2001,5.3588,,,01/05/2001,5.9439
01/08/2001,5.1679,,,01/08/2001,5.7736
01/09/2001,5.161,,,01/09/2001,5.8055
01/10/2001,5.2215,,,01/10/2001,5.8289
01/11/2001,5.3761,,,01/11/2001,5.9991
01/12/2001,5.3239,,,01/12/2001,6.0265
1/16/2001,5.5112,,,1/16/2001,6.1661
1/17/2001,5.4698,,,1/17/2001,6.1727
1/18/2001,5.3794,,,1/18/2001,6.1098
1/19/2001,5.2646,,,1/19/2001,6.0326
1/22/2001,5.3008,,,1/22/2001,6.0695
1/23/2001,5.3227,,,1/23/2001,6.18
1/24/2001,5.4153,,,1/24/2001,6.2293
1/25/2001,5.4355,,,1/25/2001,6.249
1/26/2001,5.371,,,1/26/2001,6.1831
1/29/2001,5.3868,,,1/29/2001,6.2365
1/30/2001,5.2828,,,1/30/2001,6.1473
1/31/2001,5.1865,,,1/31/2001,6.0663
02/01/2001,5.0296,,,02/01/2001,5.912
02/02/2001,5.069,,,02/02/2001,5.8854
02/05/2001,5.218,,,02/05/2001,6.0147
02/06/2001,5.226,,,02/06/2001,6.0723
02/07/2001,5.2251,,,02/07/2001,6.0775
02/08/2001,5.2409,,,02/08/2001,6.0458
02/09/2001,5.221,,,02/09/2001,6.0727
02/12/2001,5.1091,,,02/12/2001,5.9839
2/13/2001,5.1547,,,2/13/2001,6.0347
2/14/2001,5.2183,,,2/14/2001,6.024
2/15/2001,5.3798,,,2/15/2001,6.1642
2/16/2001,5.3456,,,2/16/2001,6.1705
2/20/2001,5.1465,,,2/20/2001,6.0544
2/21/2001,5.1936,,,2/21/2001,6.0704
2/22/2001,5.1704,,,2/22/2001,6.106
2/23/2001,5.1147,,,2/23/2001,6.1544
2/26/2001,5.0666,,,2/26/2001,6.1189
2/27/2001,5.1211,,,2/27/2001,6.2533
2/28/2001,5.1173,,,2/28/2001,6.1351
03/01/2001,5.0835,,,03/01/2001,6.078
03/02/2001,5.1283,,,03/02/2001,6.0523
03/05/2001,5.1794,,,03/05/2001,6.0884
03/06/2001,5.1808,,,03/06/2001,6.1045
03/07/2001,5.133,,,03/07/2001,6.1362
03/08/2001,5.1052,,,03/08/2001,6.0803
03/09/2001,5.1223,,,03/09/2001,6.1346
03/12/2001,5.2062,,,03/12/2001,6.2116
3/13/2001,5.1369,,,3/13/2001,6.2169
3/14/2001,5.1501,,,3/14/2001,6.228
3/15/2001,4.9522,,,3/15/2001,6.1355
3/16/2001,4.8913,,,3/16/2001,6.0816
3/19/2001,4.9369,,,3/19/2001,6.0209
3/20/2001,4.9997,,,3/20/2001,6.0604
3/21/2001,4.8225,,,3/21/2001,5.9772
3/22/2001,4.8323,,,3/22/2001,5.9813
3/23/2001,4.7891,,,3/23/2001,5.9545
3/26/2001,4.8693,,,3/26/2001,6.0571
3/27/2001,4.9299,,,3/27/2001,6.1272
3/28/2001,5.0646,,,3/28/2001,6.2441
3/29/2001,4.9569,,,3/29/2001,6.2728
3/30/2001,4.9569,,,3/30/2001,6.1947
04/02/2001,4.8276,,,04/02/2001,6.1184
04/03/2001,4.875,,,04/03/2001,6.1825
04/04/2001,4.7597,,,04/04/2001,6.1557
04/05/2001,4.7491,,,04/05/2001,6.1346
04/06/2001,4.8411,,,04/06/2001,6.1907
04/09/2001,4.7257,,,04/09/2001,6.0438
04/10/2001,4.7454,,,04/10/2001,6.1207
04/11/2001,4.8807,,,04/11/2001,6.2406
04/12/2001,4.9225,,,04/12/2001,6.3207
4/16/2001,5.0005,,,4/16/2001,6.3664
4/17/2001,5.1001,,,4/17/2001,6.4379
4/18/2001,5.0352,,,4/18/2001,6.4158
4/19/2001,4.7791,,,4/19/2001,6.2341
4/20/2001,4.9808,,,4/20/2001,6.4582
4/23/2001,4.8796,,,4/23/2001,6.4657
4/24/2001,4.7856,,,4/24/2001,6.4211
4/25/2001,4.7827,,,4/25/2001,6.3837
4/26/2001,4.9171,,,4/26/2001,6.5374
4/27/2001,4.8587,,,4/27/2001,6.4149
4/30/2001,5.0068,,,4/30/2001,6.5595
05/01/2001,5.0185,,,05/01/2001,6.5585
05/02/2001,4.9447,,,05/02/2001,6.5474
05/03/2001,4.9986,,,05/03/2001,6.482
05/04/2001,4.9359,,,05/04/2001,6.4293
05/07/2001,4.8289,,,05/07/2001,6.3891
05/08/2001,4.7849,,,05/08/2001,6.3984
05/09/2001,4.8391,,,05/09/2001,6.4388
05/10/2001,4.7582,,,05/10/2001,6.3541
05/11/2001,4.9106,,,05/11/2001,6.5146
5/14/2001,5.069,,,5/14/2001,6.7087
5/15/2001,5.0182,,,5/15/2001,6.705
5/16/2001,4.9569,,,5/16/2001,6.7684
5/17/2001,4.9536,,,5/17/2001,6.7033
5/18/2001,5.0475,,,5/18/2001,6.6129
5/21/2001,5.1076,,,5/21/2001,6.5958
5/22/2001,5.0826,,,5/22/2001,6.576
5/23/2001,5.0835,,,5/23/2001,6.5918
5/24/2001,5.0109,,,5/24/2001,6.6106
5/25/2001,5.1154,,,5/25/2001,6.7273
5/29/2001,5.0692,,,5/29/2001,6.7207
5/30/2001,5.0514,,,5/30/2001,6.7281
5/31/2001,5.0502,,,5/31/2001,6.7689
06/01/2001,4.9384,,,06/01/2001,6.6336
06/04/2001,4.951,,,06/04/2001,6.5134
06/05/2001,4.9327,,,06/05/2001,6.5687
06/06/2001,4.8502,,,06/06/2001,6.4713
06/07/2001,4.8659,,,06/07/2001,6.4548
06/08/2001,4.8949,,,06/08/2001,6.5392
06/11/2001,4.9371,,,06/11/2001,6.5816
06/12/2001,4.8663,,,06/12/2001,6.5624
6/13/2001,4.8301,,,6/13/2001,6.5198
6/14/2001,4.805,,,6/14/2001,6.562
6/15/2001,4.7461,,,6/15/2001,6.5342
6/18/2001,4.7278,,,6/18/2001,6.5976
6/19/2001,4.7326,,,6/19/2001,6.603
6/20/2001,4.7258,,,6/20/2001,6.6638
6/21/2001,4.7072,,,6/21/2001,6.625
6/22/2001,4.7151,,,6/22/2001,6.6013
6/25/2001,4.6297,,,6/25/2001,6.5102
6/26/2001,4.6786,,,6/26/2001,6.5089
6/27/2001,4.7634,,,6/27/2001,6.6099
6/28/2001,4.8846,,,6/28/2001,6.6214
6/29/2001,4.9818,,,6/29/2001,6.7339
07/02/2001,5.0608,,,07/02/2001,6.8337
07/03/2001,4.9486,,,07/03/2001,6.7317
07/05/2001,5.0638,,,07/05/2001,6.6924
07/06/2001,4.9746,,,07/06/2001,6.7801
07/09/2001,4.8702,,,07/09/2001,6.7671
07/10/2001,4.8688,,,07/10/2001,6.7153
07/11/2001,4.8063,,,07/11/2001,6.6731
07/12/2001,4.9136,,,07/12/2001,6.6641
7/13/2001,4.8253,,,7/13/2001,6.6132
7/16/2001,4.8782,,,7/16/2001,6.5981
7/17/2001,4.8097,,,7/17/2001,6.5193
7/18/2001,4.8581,,,7/18/2001,6.5406
7/19/2001,4.6537,,,7/19/2001,6.403
7/20/2001,4.6596,,,7/20/2001,6.4101
7/23/2001,4.672,,,7/23/2001,6.4545
7/24/2001,4.6555,,,7/24/2001,6.3918
7/25/2001,4.6586,,,7/25/2001,6.4195
7/26/2001,4.7285,,,7/26/2001,6.5002
7/27/2001,4.596,,,7/27/2001,6.4467
7/30/2001,4.5103,,,7/30/2001,6.4412
7/31/2001,4.5277,,,7/31/2001,6.4253
08/01/2001,4.4485,,,08/01/2001,6.4063
08/02/2001,4.49,,,08/02/2001,6.4274
08/03/2001,4.5916,,,08/03/2001,6.5009
08/06/2001,4.5931,,,08/06/2001,6.5192
08/07/2001,4.568,,,08/07/2001,6.4864
08/08/2001,4.5974,,,08/08/2001,6.5196
08/09/2001,4.4526,,,08/09/2001,6.3906
08/10/2001,4.4634,,,08/10/2001,6.4236
8/13/2001,4.3795,,,8/13/2001,6.4184
8/14/2001,4.3877,,,8/14/2001,6.3903
8/15/2001,4.4455,,,8/15/2001,6.3743
8/16/2001,4.5461,,,8/16/2001,6.3739
8/17/2001,4.4688,,,8/17/2001,6.2911
8/20/2001,4.4096,,,8/20/2001,6.2259
8/21/2001,4.4917,,,8/21/2001,6.2455
8/22/2001,4.3575,,,8/22/2001,6.2474
8/23/2001,4.4537,,,8/23/2001,6.2944
8/24/2001,4.3851,,,8/24/2001,6.2063
8/27/2001,4.4473,,,8/27/2001,6.2399
8/28/2001,4.4672,,,8/28/2001,6.2576
8/29/2001,4.3091,,,8/29/2001,6.1474
8/30/2001,4.2701,,,8/30/2001,5.9325
8/31/2001,4.2112,,,8/31/2001,6.0299
09/04/2001,4.2777,,,09/04/2001,6.0881
09/05/2001,4.4564,,,09/05/2001,6.2143
09/06/2001,4.4232,,,09/06/2001,6.2504
09/07/2001,4.2303,,,09/07/2001,6.1278
09/10/2001,4.1121,,,09/10/2001,6.0321
09/11/2001,4.1793,,,09/11/2001,6.1249
09/12/2001,3.8995,,,09/12/2001,6.088
9/13/2001,4.0022,,,9/13/2001,6.0891
9/14/2001,3.9976,,,9/14/2001,6.0932
9/17/2001,3.7355,,,9/17/2001,5.8599
9/18/2001,3.7433,,,9/18/2001,5.9261
9/19/2001,3.7949,,,9/19/2001,6.1049
9/20/2001,3.6416,,,9/20/2001,5.998
9/21/2001,3.6819,,,9/21/2001,5.9985
9/24/2001,3.6267,,,9/24/2001,5.9308
9/25/2001,3.6663,,,9/25/2001,5.9742
9/26/2001,3.605,,,9/26/2001,5.9858
9/27/2001,3.5256,,,9/27/2001,5.9308
9/28/2001,3.5095,,,9/28/2001,5.8788
10/01/2001,3.612,,,10/01/2001,5.8684
10/02/2001,3.5516,,,10/02/2001,5.8129
10/03/2001,3.4592,,,10/03/2001,5.802
10/04/2001,3.493,,,10/04/2001,5.7425
10/05/2001,3.421,,,10/05/2001,5.7844
10/09/2001,3.379,,,10/09/2001,5.7958
10/10/2001,3.44,,,10/10/2001,5.9552
10/11/2001,3.4675,,,10/11/2001,5.9665
10/12/2001,3.592,,,10/12/2001,6.0735
10/15/2001,3.5839,,,10/15/2001,6.0077
10/16/2001,3.4903,,,10/16/2001,5.9743
10/17/2001,3.481,,,10/17/2001,5.9295
10/18/2001,3.4831,,,10/18/2001,5.9043
10/19/2001,3.4378,,,10/19/2001,5.9086
10/22/2001,3.4496,,,10/22/2001,5.9531
10/23/2001,3.4966,,,10/23/2001,5.9897
10/24/2001,3.4582,,,10/24/2001,6.0578
10/25/2001,3.3736,,,10/25/2001,5.9896
10/26/2001,3.2999,,,10/26/2001,5.9394
10/29/2001,3.2884,,,10/29/2001,5.9229
10/30/2001,3.2044,,,10/30/2001,5.888
10/31/2001,3.0895,,,10/31/2001,5.7762
11/01/2001,3.0002,,,11/01/2001,5.5968
11/02/2001,3.129,,,11/02/2001,5.5174
11/05/2001,3.1666,,,11/05/2001,5.7042
11/06/2001,3.0905,,,11/06/2001,5.641
11/07/2001,2.9508,,,11/07/2001,5.5765
11/08/2001,2.9114,,,11/08/2001,5.4546
11/09/2001,3.0485,,,11/09/2001,5.5575
11/13/2001,3.0632,,,11/13/2001,5.6039
11/14/2001,3.1461,,,11/14/2001,5.6237
11/15/2001,3.4068,,,11/15/2001,5.8072
11/16/2001,3.7597,,,11/16/2001,6.1356
11/19/2001,3.79,,,11/19/2001,6.2132
11/20/2001,3.6072,,,11/20/2001,6.1387
11/21/2001,3.6825,,,11/21/2001,6.2408
11/23/2001,3.8469,,,11/23/2001,6.3691
11/26/2001,3.9377,,,11/26/2001,6.4203
11/27/2001,3.8752,,,11/27/2001,6.3463
11/28/2001,3.8013,,,11/28/2001,6.3118
11/29/2001,3.8657,,,11/29/2001,6.3541
11/30/2001,3.5858,,,11/30/2001,6.0657
12/03/2001,3.5377,,,12/03/2001,6.0086
12/04/2001,3.5136,,,12/04/2001,5.9425
12/05/2001,3.5002,,,12/05/2001,5.8532
12/06/2001,3.8463,,,12/06/2001,6.1047
12/07/2001,3.9276,,,12/07/2001,6.3031
12/10/2001,3.9341,,,12/10/2001,6.3378
12/11/2001,3.7795,,,12/11/2001,6.4078
12/12/2001,3.6924,,,12/12/2001,6.3836
12/13/2001,3.7181,,,12/13/2001,6.426
12/14/2001,3.8133,,,12/14/2001,6.455
12/17/2001,3.9438,,,12/17/2001,6.5923
12/18/2001,3.929,,,12/18/2001,6.5504
12/19/2001,3.8281,,,12/19/2001,6.5651
12/20/2001,3.8157,,,12/20/2001,6.4445
12/21/2001,3.8317,,,12/21/2001,6.4495
12/24/2001,3.9518,,,12/24/2001,6.4506
12/26/2001,3.9698,,,12/26/2001,6.4714
12/27/2001,4.0483,,,12/27/2001,6.5642
12/28/2001,3.9086,,,12/28/2001,6.4246
12/31/2001,3.9371,,,12/31/2001,6.4576
01/01/2002,3.7748,,,01/01/2002,6.307
01/03/2002,3.7632,,,01/03/2002,6.2978
01/04/2002,3.8874,,,01/04/2002,6.3561
01/07/2002,3.8553,,,01/07/2002,6.3994
01/08/2002,3.6987,,,01/08/2002,6.2807
01/09/2002,3.7194,,,01/09/2002,6.3095
01/10/2002,3.6395,,,01/10/2002,6.2942
01/11/2002,3.5866,,,01/11/2002,6.2773
1/14/2002,3.3248,,,1/14/2002,6.106
1/15/2002,3.4127,,,1/15/2002,6.1488
1/16/2002,3.4026,,,1/16/2002,6.0766
1/17/2002,3.4591,,,1/17/2002,6.0492
1/18/2002,3.5912,,,1/18/2002,6.2308
1/22/2002,3.5263,,,1/22/2002,6.1993
1/23/2002,3.5834,,,1/23/2002,6.2221
1/24/2002,3.7092,,,1/24/2002,6.3265
1/25/2002,3.7512,,,1/25/2002,6.2747
1/28/2002,3.7919,,,1/28/2002,6.3625
1/29/2002,3.7876,,,1/29/2002,6.4045
1/30/2002,3.533,,,1/30/2002,6.2004
1/31/2002,3.6781,,,1/31/2002,6.2955
02/01/2002,3.7476,,,02/01/2002,6.298
02/04/2002,3.6112,,,02/04/2002,6.2423
02/05/2002,3.5322,,,02/05/2002,5.9423
02/06/2002,3.5413,,,02/06/2002,6.1831
02/07/2002,3.5125,,,02/07/2002,6.194
02/08/2002,3.5474,,,02/08/2002,6.2257
02/11/2002,3.4713,,,02/11/2002,6.1837
02/12/2002,3.518,,,02/12/2002,6.1899
2/13/2002,3.5919,,,2/13/2002,6.2786
2/14/2002,3.643,,,2/14/2002,6.2711
2/15/2002,3.6022,,,2/15/2002,6.2464
2/19/2002,3.4881,,,2/19/2002,6.0506
2/20/2002,3.5067,,,2/20/2002,6.1692
2/21/2002,3.5681,,,2/21/2002,6.1662
2/22/2002,3.5161,,,2/22/2002,6.1406
2/25/2002,3.5476,,,2/25/2002,6.1144
2/26/2002,3.5671,,,2/26/2002,6.0971
2/27/2002,3.598,,,2/27/2002,6.3582
2/28/2002,3.627,,,2/28/2002,6.25
03/01/2002,3.7657,,,03/01/2002,6.2942
03/04/2002,3.9388,,,03/04/2002,6.3755
03/05/2002,3.9409,,,03/05/2002,6.3985
03/06/2002,3.9719,,,03/06/2002,6.409
03/07/2002,3.9659,,,03/07/2002,6.4328
03/08/2002,4.2105,,,03/08/2002,6.6458
03/11/2002,4.3639,,,03/11/2002,6.7195
03/12/2002,4.3451,,,03/12/2002,6.799
3/13/2002,4.3448,,,3/13/2002,6.7237
3/14/2002,4.2106,,,3/14/2002,6.7788
3/15/2002,4.4227,,,3/15/2002,6.7564
3/18/2002,4.3566,,,3/18/2002,6.6873
3/19/2002,4.38,,,3/19/2002,6.7176
3/20/2002,4.3261,,,3/20/2002,6.6244
3/21/2002,4.5304,,,3/21/2002,6.6991
3/22/2002,4.4957,,,3/22/2002,6.7174
3/25/2002,4.5468,,,3/25/2002,6.6863
3/26/2002,4.5214,,,3/26/2002,6.7496
3/27/2002,4.4188,,,3/27/2002,6.6536
3/28/2002,4.358,,,3/28/2002,6.5761
04/01/2002,4.422,,,04/01/2002,6.6428
04/02/2002,4.4574,,,04/02/2002,6.7174
04/03/2002,4.2979,,,04/03/2002,6.5392
04/04/2002,4.2183,,,04/04/2002,6.5037
04/05/2002,4.248,,,04/05/2002,6.513
04/08/2002,4.1618,,,04/08/2002,6.4906
04/09/2002,4.2293,,,04/09/2002,6.5739
04/10/2002,4.1266,,,04/10/2002,6.4279
04/11/2002,4.1879,,,04/11/2002,6.4867
04/12/2002,4.1606,,,04/12/2002,6.5213
4/15/2002,4.1033,,,4/15/2002,6.2194
4/16/2002,4.0765,,,4/16/2002,6.1188
4/17/2002,4.1637,,,4/17/2002,6.4617
4/18/2002,4.1329,,,4/18/2002,6.4499
4/19/2002,4.0707,,,4/19/2002,6.4881
4/22/2002,4.0625,,,4/22/2002,6.4731
4/23/2002,4.0398,,,4/23/2002,6.4151
4/24/2002,4.0601,,,4/24/2002,6.4213
4/25/2002,3.9477,,,4/25/2002,6.3083
4/26/2002,3.9511,,,4/26/2002,6.3013
4/29/2002,3.8982,,,4/29/2002,6.2888
4/30/2002,3.9511,,,4/30/2002,6.5206
05/01/2002,3.9442,,,05/01/2002,6.37
05/02/2002,3.8968,,,05/02/2002,6.3321
05/03/2002,3.9489,,,05/03/2002,6.3506
05/06/2002,3.8738,,,05/06/2002,6.3085
05/07/2002,3.8541,,,05/07/2002,6.3196
05/08/2002,3.8484,,,05/08/2002,6.3546
05/09/2002,4.1086,,,05/09/2002,6.4695
05/10/2002,3.9834,,,05/10/2002,6.515
5/13/2002,3.8859,,,5/13/2002,6.4047
5/14/2002,4.0121,,,5/14/2002,6.5167
5/15/2002,4.1394,,,5/15/2002,6.5099
5/16/2002,4.0373,,,5/16/2002,6.4867
5/17/2002,3.9617,,,5/17/2002,6.3612
5/20/2002,4.1361,,,5/20/2002,6.5097
5/21/2002,4.0173,,,5/21/2002,6.3948
5/22/2002,3.9219,,,5/22/2002,6.2153
5/23/2002,3.9453,,,5/23/2002,6.3676
5/24/2002,3.9812,,,5/24/2002,6.3617
5/28/2002,3.973,,,5/28/2002,6.2973
5/29/2002,3.942,,,5/29/2002,6.3082
5/30/2002,3.8503,,,5/30/2002,6.214
5/31/2002,3.7994,,,5/31/2002,6.2305
06/03/2002,3.9052,,,06/03/2002,6.2508
06/04/2002,3.8123,,,06/04/2002,6.1458
06/05/2002,3.8136,,,06/05/2002,6.2178
06/06/2002,3.847,,,06/06/2002,6.2445
06/07/2002,3.7604,,,06/07/2002,6.2214
06/10/2002,3.8764,,,06/10/2002,6.2984
06/11/2002,3.8309,,,06/11/2002,6.2514
06/12/2002,3.7546,,,06/12/2002,6.1846
6/13/2002,3.7771,,,6/13/2002,6.1796
6/14/2002,3.7001,,,6/14/2002,6.1492
6/17/2002,3.6098,,,6/17/2002,5.9869
6/18/2002,3.6444,,,6/18/2002,6.1163
6/19/2002,3.6001,,,6/19/2002,6.005
6/20/2002,3.5028,,,6/20/2002,5.8782
6/21/2002,3.5905,,,6/21/2002,5.9972
6/24/2002,3.5506,,,6/24/2002,5.9492
6/25/2002,3.5703,,,6/25/2002,6.0223
6/26/2002,3.5189,,,6/26/2002,6.0126
6/27/2002,3.4941,,,6/27/2002,5.974
6/28/2002,3.5592,,,6/28/2002,5.9641
07/01/2002,3.5081,,,07/01/2002,6.0323
07/02/2002,3.4632,,,07/02/2002,5.9789
07/03/2002,3.3878,,,07/03/2002,5.9494
07/05/2002,3.4157,,,07/05/2002,5.9792
07/08/2002,3.537,,,07/08/2002,6.2187
07/09/2002,3.4516,,,07/09/2002,5.9552
07/10/2002,3.3209,,,07/10/2002,5.9031
07/11/2002,3.1744,,,07/11/2002,5.8926
07/12/2002,3.1994,,,07/12/2002,5.8525
7/15/2002,3.1055,,,7/15/2002,5.7566
7/16/2002,3.1413,,,7/16/2002,5.8996
7/17/2002,3.248,,,7/17/2002,5.9995
7/18/2002,3.2337,,,7/18/2002,5.9368
7/19/2002,3.1132,,,7/19/2002,5.8697
7/22/2002,3.0415,,,7/22/2002,5.8194
7/23/2002,2.9833,,,7/23/2002,5.735
7/24/2002,2.8705,,,7/24/2002,5.7956
7/25/2002,3.0358,,,7/25/2002,5.811
7/26/2002,2.8691,,,7/26/2002,5.7372
7/29/2002,2.8683,,,7/29/2002,5.7371
7/30/2002,3.0919,,,7/30/2002,6.0572
7/31/2002,3.1064,,,7/31/2002,6.0367
08/01/2002,2.8577,,,08/01/2002,5.8797
08/02/2002,2.7551,,,08/02/2002,5.863
08/05/2002,2.6144,,,08/05/2002,5.7646
08/06/2002,2.4923,,,08/06/2002,5.6981
08/07/2002,2.6679,,,08/07/2002,5.7925
08/08/2002,2.5481,,,08/08/2002,5.7735
08/09/2002,2.6945,,,08/09/2002,5.8054
08/12/2002,2.6599,,,08/12/2002,5.65
8/13/2002,2.6463,,,8/13/2002,5.496
8/14/2002,2.4869,,,8/14/2002,5.3789
8/15/2002,2.7482,,,8/15/2002,5.4117
8/16/2002,2.779,,,8/16/2002,5.5401
8/19/2002,2.8698,,,8/19/2002,5.7461
8/20/2002,2.7873,,,8/20/2002,5.6747
8/21/2002,2.6556,,,8/21/2002,5.4706
8/22/2002,2.6905,,,8/22/2002,5.5094
8/23/2002,2.8196,,,8/23/2002,5.5386
8/26/2002,2.6938,,,8/26/2002,5.4999
8/27/2002,2.6744,,,8/27/2002,5.4108
8/28/2002,2.7729,,,8/28/2002,5.5511
8/29/2002,2.6783,,,8/29/2002,5.503
8/30/2002,2.624,,,8/30/2002,5.4116
09/03/2002,2.6108,,,09/03/2002,5.4518
09/04/2002,2.4044,,,09/04/2002,5.1829
09/05/2002,2.467,,,09/05/2002,5.1484
09/06/2002,2.4044,,,09/06/2002,5.1492
09/09/2002,2.5402,,,09/09/2002,5.215
09/10/2002,2.6191,,,09/10/2002,5.3675
09/11/2002,2.6234,,,09/11/2002,5.1855
09/12/2002,2.6593,,,09/12/2002,5.2193
9/13/2002,2.5934,,,9/13/2002,5.2078
9/16/2002,2.5593,,,9/16/2002,5.0639
9/17/2002,2.6109,,,9/17/2002,5.1707
9/18/2002,2.486,,,9/18/2002,4.9344
9/19/2002,2.5243,,,9/19/2002,4.9741
9/20/2002,2.4343,,,9/20/2002,4.8533
9/23/2002,2.4654,,,9/23/2002,5.0778
9/24/2002,2.4479,,,9/24/2002,4.9024
9/25/2002,2.4385,,,9/25/2002,4.8705
9/26/2002,2.488,,,9/26/2002,4.9822
9/27/2002,2.4978,,,9/27/2002,4.9818
9/30/2002,2.3223,,,9/30/2002,4.9
10/01/2002,2.2016,,,10/01/2002,4.9469
10/02/2002,2.3458,,,10/02/2002,4.9243
10/03/2002,2.2551,,,10/03/2002,4.9334
10/04/2002,2.2946,,,10/04/2002,5.0354
10/07/2002,2.3536,,,10/07/2002,5.1115
10/08/2002,2.2934,,,10/08/2002,4.9662
10/09/2002,2.3413,,,10/09/2002,4.9974
10/10/2002,2.2271,,,10/10/2002,5.012
10/11/2002,2.2967,,,10/11/2002,5.0384
10/15/2002,2.3983,,,10/15/2002,5.159
10/16/2002,2.5761,,,10/16/2002,5.2298
10/17/2002,2.5995,,,10/17/2002,5.4052
10/18/2002,2.7548,,,10/18/2002,5.5807
10/21/2002,2.6481,,,10/21/2002,5.471
10/22/2002,2.8584,,,10/22/2002,5.6228
10/23/2002,2.81,,,10/23/2002,5.6593
10/24/2002,2.756,,,10/24/2002,5.6471
10/25/2002,2.6127,,,10/25/2002,5.5212
10/28/2002,2.5381,,,10/28/2002,5.365
10/29/2002,2.457,,,10/29/2002,5.3302
10/30/2002,2.2849,,,10/30/2002,5.2761
10/31/2002,2.2907,,,10/31/2002,5.2379
11/01/2002,2.1908,,,11/01/2002,5.1604
11/04/2002,2.3131,,,11/04/2002,5.2883
11/05/2002,2.3187,,,11/05/2002,5.286
11/06/2002,2.3382,,,11/06/2002,5.3545
11/07/2002,2.3723,,,11/07/2002,5.2726
11/08/2002,2.3244,,,11/08/2002,5.0409
11/12/2002,2.3462,,,11/12/2002,4.9073
11/13/2002,2.2943,,,11/13/2002,5.0202
11/14/2002,2.2581,,,11/14/2002,4.9958
11/15/2002,2.4618,,,11/15/2002,5.2439
11/18/2002,2.4395,,,11/18/2002,5.2117
11/19/2002,2.413,,,11/19/2002,5.129
11/20/2002,2.4308,,,11/20/2002,5.112
11/21/2002,2.5155,,,11/21/2002,5.0728
11/22/2002,2.6144,,,11/22/2002,5.3186
11/25/2002,2.6538,,,11/25/2002,5.3551
11/26/2002,2.6235,,,11/26/2002,5.4018
11/27/2002,2.5054,,,11/27/2002,5.1822
11/29/2002,2.6998,,,11/29/2002,5.4227
12/02/2002,2.6407,,,12/02/2002,5.3482
12/03/2002,2.6094,,,12/03/2002,5.3588
12/04/2002,2.5935,,,12/04/2002,5.2557
12/05/2002,2.5205,,,12/05/2002,5.252
12/06/2002,2.5182,,,12/06/2002,5.2553
12/09/2002,2.3771,,,12/09/2002,5.2513
12/10/2002,2.3593,,,12/10/2002,5.1257
12/11/2002,2.3809,,,12/11/2002,5.1224
12/12/2002,2.373,,,12/12/2002,5.1183
12/13/2002,2.3348,,,12/13/2002,5.1459
12/16/2002,2.354,,,12/16/2002,5.1395
12/17/2002,2.4234,,,12/17/2002,5.261
12/18/2002,2.3671,,,12/18/2002,5.2547
12/19/2002,2.2579,,,12/19/2002,5.1385
12/20/2002,2.1842,,,12/20/2002,5.0278
12/23/2002,2.2339,,,12/23/2002,5.084
12/24/2002,2.2452,,,12/24/2002,5.0913
12/26/2002,2.1738,,,12/26/2002,5.0284
12/27/2002,2.1227,,,12/27/2002,4.9711
12/30/2002,2.0056,,,12/30/2002,4.8621
12/31/2002,2.0272,,,12/31/2002,4.817
01/01/2003,2.0067,,,01/01/2003,4.845
01/03/2003,2.0067,,,01/03/2003,4.845
01/06/2003,2.206,,,01/06/2003,5.151
01/07/2003,2.2638,,,01/07/2003,5.1333
01/08/2003,2.1794,,,01/08/2003,5.1175
01/09/2003,2.1825,,,01/09/2003,5.1413
01/10/2003,2.355,,,01/10/2003,5.3562
1/13/2003,2.2171,,,1/13/2003,5.3601
1/14/2003,2.2469,,,1/14/2003,5.3272
1/15/2003,2.1865,,,1/15/2003,5.2473
1/16/2003,2.1758,,,1/16/2003,5.2186
1/17/2003,2.2054,,,1/17/2003,5.2153
1/21/2003,2.1234,,,1/21/2003,5.1346
1/22/2003,2.0861,,,1/22/2003,5.0661
1/23/2003,2.0603,,,1/23/2003,5.0945
1/24/2003,2.0905,,,1/24/2003,5.0735
1/27/2003,2.0961,,,1/27/2003,5.0054
1/28/2003,2.121,,,1/28/2003,5.0644
1/29/2003,2.1109,,,1/29/2003,5.1271
1/30/2003,2.1948,,,1/30/2003,5.0575
1/31/2003,2.0739,,,1/31/2003,5.0426
02/03/2003,2.0952,,,02/03/2003,5.0415
02/04/2003,2.1355,,,02/04/2003,5.1017
02/05/2003,2.0516,,,02/05/2003,4.9841
02/06/2003,2.1199,,,02/06/2003,5.0605
02/07/2003,2.0563,,,02/07/2003,5.0372
02/10/2003,2.0154,,,02/10/2003,5.0044
02/11/2003,2.0583,,,02/11/2003,5.0503
02/12/2003,1.9945,,,02/12/2003,5.0527
2/13/2003,1.9603,,,2/13/2003,4.9587
2/14/2003,1.9188,,,2/14/2003,4.8841
2/18/2003,2.0069,,,2/18/2003,5.0346
2/19/2003,1.9983,,,2/19/2003,5.0781
2/20/2003,1.938,,,2/20/2003,4.8867
2/21/2003,1.9287,,,2/21/2003,4.8718
2/24/2003,1.9538,,,2/24/2003,4.9366
2/25/2003,1.914,,,2/25/2003,4.8912
2/26/2003,1.9316,,,2/26/2003,4.7841
2/27/2003,1.8896,,,2/27/2003,4.8876
2/28/2003,1.9499,,,2/28/2003,4.8426
03/03/2003,1.8886,,,03/03/2003,4.8153
03/04/2003,1.8773,,,03/04/2003,4.7938
